GROUP,SCPT
HEADING,LOCA_ID,SCPT_DPTH,SCPT_RES,SCPT_FRES,SCPT_PWP2,SCPT_REM
UNIT,,m,MPa,MPa,MPa,
TYPE,ID,3DP,4DP,4DP,4DP,X
DATA,CPT02,8.925,9.59896,0.04745,0.494324385,
DATA,CPT02,8.949,10.18523,0.05841,0.573477477,
DATA,CPT02,8.973,10.61057,0.06715,0.632859498,
DATA,CPT02,8.997,11.00145,0.07605,0.691272514,
DATA,CPT02,9.022,10.8865,0.08359,0.767831718,
DATA,CPT02,9.047,10.35766,0.08753,0.845075046,
DATA,CPT02,9.071,9.84037,0.08941,0.908604046,
DATA,CPT02,9.096,9.40352,0.08993,0.956344007,
DATA,CPT02,9.12,9.17362,0.08856,0.965376809,
DATA,CPT02,9.145,8.94372,0.08428,0.942337193,
DATA,CPT02,9.17,8.81726,0.08016,0.909125964,
DATA,CPT02,9.194,9.20808,0.07811,0.848276731,
DATA,CPT02,9.219,9.75989,0.07879,0.807283689,
DATA,CPT02,9.243,10.05877,0.08205,0.815706095,
DATA,CPT02,9.267,10.07028,0.08821,0.875943867,
DATA,CPT02,9.29,10.27722,0.09421,0.916687587,
DATA,CPT02,9.316,10.42664,0.09712,0.931460183,
DATA,CPT02,9.34,10.44965,0.09969,0.954003244,
DATA,CPT02,9.364,10.49562,0.10038,0.956398955,
DATA,CPT02,9.389,10.32319,0.09986,0.967336647,
DATA,CPT02,9.413,10.11625,0.08479,0.838156431,
DATA,CPT02,9.437,10.11625,0.08736,0.863561102,
DATA,CPT02,9.461,10.28867,0.08839,0.85910035,
DATA,CPT02,9.467,3.0694,0.08839,2.879715905,
DATA,CPT02,9.484,10.02431,0.09198,0.917569389,
DATA,CPT02,9.507,10.74854,0.09455,0.879654353,
DATA,CPT02,9.532,11.16237,0.09626,0.862361667,
DATA,CPT02,9.557,11.54175,0.10072,0.872657959,
DATA,CPT02,9.581,11.8751,0.10791,0.908708137,
DATA,CPT02,9.605,12.27748,0.11751,0.957118236,
DATA,CPT02,9.628,12.44991,0.12676,1.018159971,
DATA,CPT02,9.651,12.32345,0.13806,1.120303162,
DATA,CPT02,9.675,12.01306,0.14491,1.206270509,
DATA,CPT02,9.7,11.58772,0.14405,1.243126344,
DATA,CPT02,9.723,10.95543,0.14114,1.288310911,
DATA,CPT02,9.748,10.59907,0.1384,1.305774941,
DATA,CPT02,9.773,10.44965,0.13686,1.309708938,
DATA,CPT02,9.797,10.46116,0.12624,1.206749538,
DATA,CPT02,9.821,10.74854,0.12264,1.140992172,
DATA,CPT02,9.846,11.04742,0.11716,1.060519108,
DATA,CPT02,9.871,11.43825,0.11031,0.964395777,
DATA,CPT02,9.894,12.24296,0.1062,0.867437286,
DATA,CPT02,9.919,12.73729,0.11048,0.867374457,
DATA,CPT02,9.944,13.16263,0.12367,0.939553873,
DATA,CPT02,9.969,13.66846,0.13652,0.998795768,
DATA,CPT02,9.993,14.71454,0.15193,1.032516137,
DATA,CPT02,10.017,15.76066,0.16769,1.063978285,
DATA,CPT02,10.041,16.08256,0.17985,1.118292113,
DATA,CPT02,10.065,16.08256,0.19133,1.189673783,
DATA,CPT02,10.09,16.08256,0.19904,1.237613912,
DATA,CPT02,10.114,16.10557,0.19938,1.237956806,
DATA,CPT02,10.139,15.93309,0.19904,1.249224099,
DATA,CPT02,10.164,15.65722,0.19476,1.243898981,
DATA,CPT02,10.189,15.09391,0.19185,1.271042427,
DATA,CPT02,10.213,14.22027,0.18756,1.318962298,
DATA,CPT02,10.239,13.01322,0.18088,1.389971122,
DATA,CPT02,10.264,11.44975,0.17112,1.494530448,
DATA,CPT02,10.289,10.08178,0.15587,1.546056351,
DATA,CPT02,10.314,8.94372,0.136,1.520620055,
DATA,CPT02,10.339,8.17346,0.12007,1.469022911,
DATA,CPT02,10.364,7.47225,0.10226,1.368530229,
DATA,CPT02,10.389,6.69054,0.00274,0.040953346,
DATA,CPT02,10.414,6.00078,0.08222,1.370155213,
DATA,CPT02,10.439,5.50645,0.07674,1.39363837,
DATA,CPT02,10.463,5.1616,0.07605,1.473380347,
DATA,CPT02,10.463,1.51744,0.07605,5.011730283,
DATA,CPT02,10.476,3.90858,0.07297,1.866918421,
DATA,CPT02,10.5,5.36854,0.06355,1.183748282,
DATA,CPT02,10.524,5.35704,0.05036,0.940071383,
DATA,CPT02,10.55,5.13858,0.03837,0.746704342,
DATA,CPT02,10.574,4.89717,0.0394,0.804546299,
DATA,CPT02,10.599,4.55232,0.03614,0.793880922,
DATA,CPT02,10.623,4.33392,0.037,0.853730572,
DATA,CPT02,10.648,4.20746,0.0382,0.907911186,
DATA,CPT02,10.673,3.92003,0.03768,0.961217134,
DATA,CPT02,10.697,3.73615,0.03426,0.916986738,
DATA,CPT02,10.721,3.57517,0.03443,0.963031129,
