GROUP,PROJ,,,,,,,,,,
HEADING,PROJ_ID,PROJ_NAME,PROJ_LAT,PROJ_LON,PROJ_ELEV,PROJ_GEOL,PROJ_REM,,,,
DATA,CPT_55192,7.400074,13.0928,0.0644,0.0577,,,,,,
DATA,CPT_55192,7.410075,13.018,0.064,0.0579,,,,,,
DATA,CPT_55192,7.420075,12.9392,0.0631,0.0579,,,,,,
DATA,CPT_55192,7.430075,12.9392,0.0626,0.0581,,,,,,
DATA,CPT_55192,7.440075,12.9392,0.0622,0.0581,,,,,,
DATA,CPT_55192,7.450076,12.9392,0.0619,0.0583,,,,,,
DATA,CPT_55192,7.460076,12.9628,0.0617,0.0583,,,,,,
DATA,CPT_55192,7.470076,12.9668,0.0617,0.0585,,,,,,
DATA,CPT_55192,7.480076,12.9707,0.0616,0.0583,,,,,,
DATA,CPT_55192,7.490077,13.0376,0.0613,0.0585,,,,,,
DATA,CPT_55192,7.500077,13.1282,0.0613,0.0587,,,,,,
DATA,CPT_55192,7.510077,13.2621,0.0613,0.0587,,,,,,
DATA,CPT_55192,7.520077,13.4156,0.0613,0.0589,,,,,,
DATA,CPT_55192,7.530077,13.5652,0.0618,0.0591,,,,,,
DATA,CPT_55192,7.540078,13.7109,0.0627,0.0591,,,,,,
DATA,CPT_55192,7.550078,13.8605,0.0634,0.0593,,,,,,
DATA,CPT_55192,7.560078,14.0338,0.0642,0.0593,,,,,,
DATA,CPT_55192,7.570078,14.2031,0.0648,0.0595,,,,,,
DATA,CPT_55192,7.580079,14.3606,0.0656,0.0597,,,,,,
DATA,CPT_55192,7.590079,14.5575,0.0664,0.0599,,,,,,
DATA,CPT_55192,7.600079,14.5889,0.0673,0.0599,,,,,,
DATA,CPT_55192,7.610079,14.6008,0.0683,0.0599,,,,,,
DATA,CPT_55192,7.62008,14.5771,0.0692,0.0601,,,,,,
DATA,CPT_55192,7.63008,14.5496,0.0698,0.0601,,,,,,
DATA,CPT_55192,7.64008,14.4944,0.0705,0.0603,,,,,,
DATA,CPT_55192,7.65008,14.4275,0.0712,0.0603,,,,,,
DATA,CPT_55192,7.66008,14.337,0.0719,0.0605,,,,,,
DATA,CPT_55192,7.670081,14.2149,0.0725,0.0605,,,,,,
DATA,CPT_55192,7.680081,14.085,0.0725,0.0605,,,,,,
DATA,CPT_55192,7.690081,13.9196,0.0725,0.0607,,,,,,
DATA,CPT_55192,7.700081,13.7582,0.0725,0.0607,,,,,,
DATA,CPT_55192,7.710082,13.4156,0.0719,0.0607,,,,,,
DATA,CPT_55192,7.720082,13.2424,0.0707,0.0607,,,,,,
DATA,CPT_55192,7.730082,13.0298,0.0683,0.0609,,,,,,
DATA,CPT_55192,7.740082,12.8171,0.0655,0.0609,,,,,,
DATA,CPT_55192,7.750082,12.5691,0.0644,0.0609,,,,,,
DATA,CPT_55192,7.760083,12.3407,0.0635,0.0611,,,,,,
DATA,CPT_55192,7.770083,12.1006,0.0632,0.0611,,,,,,
DATA,CPT_55192,7.780083,11.8683,0.0632,0.0609,,,,,,
DATA,CPT_55192,7.790083,11.632,0.0624,0.0609,,,,,,
DATA,CPT_55192,7.800084,10.8367,0.0622,0.0603,,,,,,
DATA,CPT_55192,7.810084,10.88,0.0614,0.0603,,,,,,
DATA,CPT_55192,7.820084,10.7146,0.0606,0.0603,,,,,,
DATA,CPT_55192,7.830084,10.5453,0.0572,0.0603,,,,,,
DATA,CPT_55192,7.840085,10.5495,0.0545,0.0603,,,,,,
DATA,CPT_55192,7.850085,10.5537,0.0522,0.0605,,,,,,
DATA,CPT_55192,7.860085,10.5694,0.0508,0.0605,,,,,,
DATA,CPT_55192,7.870085,10.6674,0.0499,0.0605,,,,,,
DATA,CPT_55192,7.880085,11.0257,0.0493,0.0607,,,,,,
DATA,CPT_55192,7.890086,11.4037,0.0494,0.0607,,,,,,
DATA,CPT_55192,7.900086,11.7029,0.0494,0.0609,,,,,,
DATA,CPT_55192,7.910086,11.9076,0.0495,0.0611,,,,,,
DATA,CPT_55192,7.920086,12.0533,0.0498,0.0611,,,,,,
DATA,CPT_55192,7.930087,12.1636,0.0509,0.0613,,,,,,
DATA,CPT_55192,7.940087,12.2462,0.0518,0.0613,,,,,,
DATA,CPT_55192,7.950087,12.3132,0.0525,0.0613,,,,,,
DATA,CPT_55192,7.960087,12.3644,0.0535,0.0615,,,,,,
DATA,CPT_55192,7.970088,12.3919,0.054,0.0615,,,,,,
DATA,CPT_55192,7.980088,12.4037,0.054,0.0615,,,,,,
DATA,CPT_55192,7.990088,12.4628,0.054,0.0615,,,,,,
DATA,CPT_55192,8.000088,12.5455,0.0539,0.0617,,,,,,
DATA,CPT_55192,8.010088,12.6754,0.0538,0.0617,,,,,,
DATA,CPT_55192,8.020088,12.8605,0.0538,0.0618,,,,,,
DATA,CPT_55192,8.030088,13.0534,0.0538,0.0618,,,,,,
DATA,CPT_55192,8.040089,13.3881,0.0538,0.062,,,,,,
DATA,CPT_55192,8.050089,13.5062,0.054,0.0622,,,,,,
DATA,CPT_55192,8.060089,13.6046,0.0545,0.0624,,,,,,
DATA,CPT_55192,8.070089,13.7227,0.0551,0.0624,,,,,,
DATA,CPT_55192,8.08009,13.8369,0.0559,0.0626,,,,,,
DATA,CPT_55192,8.09009,13.9196,0.057,0.0626,,,,,,
DATA,CPT_55192,8.10009,13.9944,0.0577,0.0628,,,,,,
DATA,CPT_55192,8.11009,14.0495,0.0581,0.0628,,,,,,
DATA,CPT_55192,8.12009,14.0495,0.0584,0.063,,,,,,
DATA,CPT_55192,8.130091,14.0456,0.0589,0.063,,,,,,
DATA,CPT_55192,8.140091,14.0259,0.0596,0.0632,,,,,,
DATA,CPT_55192,8.150091,14.018,0.0601,0.0632,,,,,,
DATA,CPT_55192,8.160091,14.0102,0.0607,0.0632,,,,,,
DATA,CPT_55192,8.170092,14.0062,0.0608,0.0634,,,,,,
DATA,CPT_55192,8.180092,14.0259,0.0607,0.0634,,,,,,
DATA,CPT_55192,8.190092,13.9747,0.0607,0.0634,,,,,,
DATA,CPT_55192,8.200092,13.8645,0.0606,0.0636,,,,,,
DATA,CPT_55192,8.210093,13.6873,0.0599,0.0636,,,,,,
DATA,CPT_55192,8.220093,13.5337,0.0591,0.0638,,,,,,
DATA,CPT_55192,8.230093,13.3684,0.0579,0.0638,,,,,,
DATA,CPT_55192,8.240093,13.3793,0.0573,0.0638,,,,,,
DATA,CPT_55192,8.250093,13.3902,0.0571,0.064,,,,,,
DATA,CPT_55192,8.260094,13.4244,0.0571,0.0642,,,,,,
DATA,CPT_55192,8.270094,13.4983,0.057,0.0642,,,,,,
DATA,CPT_55192,8.280094,13.6676,0.0572,0.0644,,,,,,
DATA,CPT_55192,8.290094,13.8369,0.0573,0.0644,,,,,,
DATA,CPT_55192,8.300095,14.1558,0.0581,0.0646,,,,,,
DATA,CPT_55192,8.310095,14.3133,0.0592,0.0648,,,,,,
DATA,CPT_55192,8.320095,14.4354,0.0609,0.0648,,,,,,
DATA,CPT_55192,8.330095,14.5417,0.0621,0.065,,,,,,
DATA,CPT_55192,8.340096,14.6126,0.0634,0.065,,,,,,
DATA,CPT_55192,8.350096,14.6401,0.0647,0.0654,,,,,,
DATA,CPT_55192,8.360096,14.6362,0.0657,0.0654,,,,,,
DATA,CPT_55192,8.370096,14.6086,0.0667,0.0654,,,,,,
DATA,CPT_55192,8.380096,14.5141,0.0677,0.0654,,,,,,
DATA,CPT_55192,8.390097,14.4236,0.0691,0.0656,,,,,,
DATA,CPT_55192,8.400097,14.3527,0.0691,0.0656,,,,,,
DATA,CPT_55192,8.410097,14.2818,0.0692,0.0658,,,,,,
DATA,CPT_55192,8.420097,14.1834,0.069,0.0658,,,,,,
DATA,CPT_55192,8.430098,14.0732,0.0688,0.0658,,,,,,
DATA,CPT_55192,8.440098,13.9708,0.068,0.0658,,,,,,
DATA,CPT_55192,8.450098,13.8487,0.067,0.0658,,,,,,
DATA,CPT_55192,8.460098,13.7845,0.0654,0.066,,,,,,
DATA,CPT_55192,8.470098,13.7745,0.0649,0.0662,,,,,,
DATA,CPT_55192,8.480099,13.7722,0.0643,0.066,,,,,,
DATA,CPT_55192,8.490099,13.7711,0.0639,0.0662,,,,,,
DATA,CPT_55192,8.500099,13.8591,0.0639,0.0662,,,,,,
DATA,CPT_55192,8.510099,13.9472,0.0639,0.0664,,,,,,
DATA,CPT_55192,8.5201,14.1007,0.0639,0.0664,,,,,,
DATA,CPT_55192,8.5301,14.3055,0.0643,0.0666,,,,,,
DATA,CPT_55192,8.5401,14.3566,0.0647,0.0668,,,,,,
DATA,CPT_55192,8.5501,14.4236,0.0654,0.0668,,,,,,
DATA,CPT_55192,8.560101,14.4708,0.0664,0.067,,,,,,
DATA,CPT_55192,8.570101,14.5378,0.0676,0.0672,,,,,,
DATA,CPT_55192,8.580101,14.6086,0.0686,0.0672,,,,,,
DATA,CPT_55192,8.590101,14.6874,0.0693,0.0672,,,,,,
DATA,CPT_55192,8.600101,14.7425,0.0695,0.0674,,,,,,
DATA,CPT_55192,8.610102,14.7819,0.0695,0.0674,,,,,,
DATA,CPT_55192,8.620102,14.8094,0.0695,0.0676,,,,,,
DATA,CPT_55192,8.630102,14.8291,0.0695,0.0676,,,,,,
DATA,CPT_55192,8.640102,14.8331,0.0695,0.0676,,,,,,
DATA,CPT_55192,8.650103,14.8301,0.0692,0.0676,,,,,,
DATA,CPT_55192,8.660103,14.8336,0.0691,0.0678,,,,,,
DATA,CPT_55192,8.670103,14.837,0.0691,0.068,,,,,,
DATA,CPT_55192,8.680103,14.8606,0.0691,0.068,,,,,,
DATA,CPT_55192,8.690104,14.9315,0.0606,0.0682,,,,,,
DATA,CPT_55192,8.700104,15.026,0.0568,0.0682,,,,,,
DATA,CPT_55192,8.710104,15.1126,0.0563,0.0684,,,,,,
DATA,CPT_55192,8.720104,15.1559,0.0564,0.0686,,,,,,
DATA,CPT_55192,8.730104,15.1677,0.0565,0.0686,,,,,,
DATA,CPT_55192,8.740105,15.148,0.0632,0.0688,,,,,,
DATA,CPT_55192,8.750105,15.1126,0.0635,0.0686,,,,,,
DATA,CPT_55192,8.760105,15.0102,0.0639,0.0688,,,,,,
DATA,CPT_55192,8.770105,14.9512,0.0642,0.069,,,,,,
DATA,CPT_55192,8.780106,14.8842,0.0647,0.069,,,,,,
DATA,CPT_55192,8.790106,14.735,0.0649,0.0676,,,,,,
DATA,CPT_55192,8.800106,14.6617,0.065,0.0684,,,,,,
DATA,CPT_55192,8.810106,14.6352,0.0652,0.0686,,,,,,
DATA,CPT_55192,8.820107,14.6317,0.0652,0.0686,,,,,,
DATA,CPT_55192,8.830107,14.6283,0.0652,0.0688,,,,,,
DATA,CPT_55192,8.840107,14.6244,0.0652,0.0688,,,,,,
DATA,CPT_55192,8.850107,14.5693,0.0652,0.069,,,,,,
DATA,CPT_55192,8.860107,14.4944,0.0652,0.069,,,,,,
DATA,CPT_55192,8.870108,14.4118,0.0652,0.069,,,,,,
DATA,CPT_55192,8.880108,14.3566,0.0652,0.069,,,,,,
DATA,CPT_55192,8.890108,14.2936,0.0652,0.0692,,,,,,
DATA,CPT_55192,8.900108,14.2228,0.0651,0.0692,,,,,,
DATA,CPT_55192,8.910109,14.1283,0.0651,0.0693,,,,,,
DATA,CPT_55192,8.920109,14.0377,0.065,0.0693,,,,,,
DATA,CPT_55192,8.930109,13.9432,0.065,0.0693,,,,,,
DATA,CPT_55192,8.940109,13.8527,0.065,0.0693,,,,,,
DATA,CPT_55192,8.950109,13.7897,0.065,0.0695,,,,,,
DATA,CPT_55192,8.96011,13.6991,0.0649,0.0695,,,,,,
DATA,CPT_55192,8.97011,13.5889,0.0649,0.0695,,,,,,
DATA,CPT_55192,8.98011,13.4629,0.0648,0.0695,,,,,,
DATA,CPT_55192,8.99011,13.3211,0.0645,0.0695,,,,,,
DATA,CPT_55192,9.000111,13.1912,0.0642,0.0695,,,,,,
DATA,CPT_55192,9.010111,13.0652,0.0636,0.0697,,,,,,
DATA,CPT_55192,9.020111,12.9353,0.0627,0.0697,,,,,,
DATA,CPT_55192,9.030111,12.8132,0.0622,0.0697,,,,,,
DATA,CPT_55192,9.040112,12.699,0.0619,0.0697,,,,,,
DATA,CPT_55192,9.050112,12.5848,0.0616,0.0697,,,,,,
DATA,CPT_55192,9.060112,12.4785,0.0611,0.0697,,,,,,
DATA,CPT_55192,9.070112,12.3722,0.0606,0.0697,,,,,,
DATA,CPT_55192,9.080112,12.3014,0.0603,0.0697,,,,,,
DATA,CPT_55192,9.090113,12.2187,0.0601,0.0697,,,,,,
DATA,CPT_55192,9.100113,12.1557,0.0597,0.0699,,,,,,
DATA,CPT_55192,9.110113,12.0966,0.059,0.0697,,,,,,
DATA,CPT_55192,9.120113,12.0139,0.0582,0.0699,,,,,,
DATA,CPT_55192,9.130114,11.9234,0.0578,0.0699,,,,,,
DATA,CPT_55192,9.140114,11.7383,0.0577,0.0699,,,,,,
DATA,CPT_55192,9.150114,11.6753,0.0576,0.0699,,,,,,
DATA,CPT_55192,9.160114,11.6753,0.0576,0.0699,,,,,,
DATA,CPT_55192,9.170115,11.6163,0.0573,0.0699,,,,,,
DATA,CPT_55192,9.180115,11.5611,0.0569,0.0701,,,,,,
DATA,CPT_55192,9.190115,11.4588,0.0562,0.0701,,,,,,
DATA,CPT_55192,9.200115,11.4115,0.0555,0.0701,,,,,,
DATA,CPT_55192,9.210115,11.3131,0.0549,0.0701,,,,,,
DATA,CPT_55192,9.220116,11.2068,0.0544,0.0701,,,,,,
DATA,CPT_55192,9.230116,11.132,0.0538,0.0701,,,,,,
DATA,CPT_55192,9.240116,11.1303,0.0535,0.0701,,,,,,
DATA,CPT_55192,9.250116,11.1325,0.0529,0.0701,,,,,,
DATA,CPT_55192,9.260117,11.1348,0.0525,0.0701,,,,,,
DATA,CPT_55192,9.270117,11.1399,0.052,0.0701,,,,,,
DATA,CPT_55192,9.280117,11.1359,0.0516,0.0703,,,,,,
DATA,CPT_55192,9.290117,11.1477,0.0513,0.0703,,,,,,
DATA,CPT_55192,9.300117,11.1792,0.0513,0.0703,,,,,,
DATA,CPT_55192,9.310118,11.254,0.0513,0.0703,,,,,,
DATA,CPT_55192,9.320118,11.3328,0.0513,0.0703,,,,,,
DATA,CPT_55192,9.330118,11.3958,0.0515,0.0705,,,,,,
DATA,CPT_55192,9.340118,11.4391,0.0518,0.0705,,,,,,
DATA,CPT_55192,9.350119,11.4391,0.0518,0.0705,,,,,,
DATA,CPT_55192,9.360119,11.4273,0.052,0.0705,,,,,,
DATA,CPT_55192,9.370119,11.3722,0.0523,0.0705,,,,,,
DATA,CPT_55192,9.380119,11.3367,0.0523,0.0705,,,,,,
DATA,CPT_55192,9.39012,11.3232,0.0523,0.0707,,,,,,
DATA,CPT_55192,9.40012,11.3212,0.0526,0.0707,,,,,,
DATA,CPT_55192,9.41012,11.3215,0.053,0.0707,,,,,,
DATA,CPT_55192,9.42012,11.3219,0.0531,0.0707,,,,,,
DATA,CPT_55192,9.43012,11.3288,0.0533,0.0709,,,,,,
DATA,CPT_55192,9.440121,11.3328,0.0536,0.0709,,,,,,
DATA,CPT_55192,9.450121,11.3328,0.0538,0.0709,,,,,,
DATA,CPT_55192,9.460121,11.2501,0.0542,0.0709,,,,,,
DATA,CPT_55192,9.470121,11.2147,0.0544,0.0711,,,,,,
DATA,CPT_55192,9.480122,11.2147,0.0545,0.0711,,,,,,
DATA,CPT_55192,9.490122,11.1517,0.0545,0.0711,,,,,,
DATA,CPT_55192,9.500122,11.0729,0.0545,0.0711,,,,,,
DATA,CPT_55192,9.510122,11.006,0.0545,0.0713,,,,,,
DATA,CPT_55192,9.520123,10.943,0.0544,0.0713,,,,,,
DATA,CPT_55192,9.530123,10.9076,0.0543,0.0713,,,,,,
DATA,CPT_55192,9.540123,10.8682,0.0542,0.0713,,,,,,
DATA,CPT_55192,9.550123,10.7737,0.0538,0.0713,,,,,,
DATA,CPT_55192,9.560123,10.7186,0.0535,0.0713,,,,,,
DATA,CPT_55192,9.570124,10.6792,0.0533,0.0713,,,,,,
DATA,CPT_55192,9.580124,10.628,0.0529,0.0715,,,,,,
DATA,CPT_55192,9.590124,10.6223,0.0525,0.0715,,,,,,
DATA,CPT_55192,9.600124,10.6211,0.0522,0.0715,,,,,,
DATA,CPT_55192,9.610125,10.6206,0.0518,0.0715,,,,,,
DATA,CPT_55192,9.620125,10.642,0.0515,0.0717,,,,,,
DATA,CPT_55192,9.630125,10.6634,0.0511,0.0717,,,,,,
DATA,CPT_55192,9.640125,10.7028,0.0506,0.0717,,,,,,
DATA,CPT_55192,9.650126,10.7816,0.0501,0.0717,,,,,,
DATA,CPT_55192,9.660126,10.8682,0.05,0.0719,,,,,,
DATA,CPT_55192,9.670126,10.9666,0.05,0.0721,,,,,,
DATA,CPT_55192,9.680126,11.0729,0.0499,0.0721,,,,,,
DATA,CPT_55192,9.690126,11.1832,0.0482,0.0721,,,,,,
DATA,CPT_55192,9.700127,11.3249,0.0478,0.0723,,,,,,
DATA,CPT_55192,9.710127,11.4666,0.0477,0.0723,,,,,,
DATA,CPT_55192,9.720127,11.632,0.0479,0.0725,,,,,,
DATA,CPT_55192,9.730127,11.7856,0.0481,0.0725,,,,,,
DATA,CPT_55192,9.740128,12.0848,0.0484,0.0727,,,,,,
DATA,CPT_55192,9.750128,12.1596,0.0495,0.0727,,,,,,
DATA,CPT_55192,9.760128,12.264,0.0506,0.0731,,,,,,
DATA,CPT_55192,9.770128,12.3683,0.0522,0.0729,,,,,,
DATA,CPT_55192,9.780128,12.5455,0.0537,0.0731,,,,,,
DATA,CPT_55192,9.790129,12.6833,0.0551,0.0731,,,,,,
DATA,CPT_55192,9.800129,12.8171,0.0565,0.0733,,,,,,
DATA,CPT_55192,9.810129,12.9077,0.0581,0.0735,,,,,,
DATA,CPT_55192,9.820129,12.951,0.0591,0.0735,,,,,,
DATA,CPT_55192,9.83013,12.9235,0.0601,0.0737,,,,,,
DATA,CPT_55192,9.84013,12.9235,0.06,0.0737,,,,,,
DATA,CPT_55192,9.85013,12.8565,0.0599,0.0737,,,,,,
DATA,CPT_55192,9.86013,12.7108,0.0597,0.0737,,,,,,
DATA,CPT_55192,9.870131,12.5612,0.0593,0.0737,,,,,,
DATA,CPT_55192,9.880131,12.5002,0.058,0.0739,,,,,,
DATA,CPT_55192,9.890131,12.4986,0.0566,0.0739,,,,,,
DATA,CPT_55192,9.900131,12.4984,0.0554,0.0739,,,,,,
DATA,CPT_55192,9.910131,12.6145,0.0543,0.0741,,,,,,
DATA,CPT_55192,9.920132,12.7305,0.0543,0.0741,,,,,,
DATA,CPT_55192,9.930132,13.0809,0.0543,0.0745,,,,,,
DATA,CPT_55192,9.940132,13.5219,0.0543,0.0747,,,,,,
DATA,CPT_55192,9.950132,13.9708,0.0543,0.0749,,,,,,
DATA,CPT_55192,9.960133,14.3763,0.0552,0.0751,,,,,,
DATA,CPT_55192,9.970133,14.7149,0.0563,0.0753,,,,,,
DATA,CPT_55192,9.980133,14.9669,0.0579,0.0753,,,,,,
DATA,CPT_55192,9.990133,15.1756,0.0592,0.0755,,,,,,
DATA,CPT_55192,10.00013,15.3567,0.0617,0.0759,,,,,,
DATA,CPT_55192,10.01013,15.5103,0.064,0.0761,,,,,,
DATA,CPT_55192,10.02013,15.6599,0.0662,0.0763,,,,,,
DATA,CPT_55192,10.03013,15.8253,0.0685,0.0765,,,,,,
DATA,CPT_55192,10.04013,15.9552,0.0705,0.0766,,,,,,
DATA,CPT_55192,10.05013,16.0654,0.0719,0.077,,,,,,
DATA,CPT_55192,10.06013,16.1796,0.074,0.0772,,,,,,
DATA,CPT_55192,10.07014,16.2505,0.0763,0.0774,,,,,,
DATA,CPT_55192,10.08014,16.2662,0.0787,0.0776,,,,,,
DATA,CPT_55192,10.09014,16.2229,0.0807,0.0776,,,,,,
DATA,CPT_55192,10.10014,16.1678,0.0828,0.0778,,,,,,
DATA,CPT_55192,10.11014,16.1481,0.0837,0.078,,,,,,
DATA,CPT_55192,10.12014,16.0969,0.0841,0.0782,,,,,,
DATA,CPT_55192,10.13014,16.0694,0.0844,0.0782,,,,,,
DATA,CPT_55192,10.14014,16.0557,0.0844,0.0784,,,,,,
DATA,CPT_55192,10.15014,16.0597,0.0842,0.0784,,,,,,
DATA,CPT_55192,10.16014,16.0636,0.084,0.0786,,,,,,
DATA,CPT_55192,10.17014,16.0733,0.0835,0.0788,,,,,,
DATA,CPT_55192,10.18014,16.1048,0.082,0.079,,,,,,
DATA,CPT_55192,10.19014,16.1678,0.0811,0.0792,,,,,,
DATA,CPT_55192,10.20014,16.2741,0.0806,0.0792,,,,,,
DATA,CPT_55192,10.21014,16.4159,0.0805,0.0794,,,,,,
DATA,CPT_55192,10.22014,16.5773,0.0807,0.0794,,,,,,
DATA,CPT_55192,10.23014,17.0616,0.0809,0.0794,,,,,,
DATA,CPT_55192,10.24014,17.3844,0.0814,0.0796,,,,,,
DATA,CPT_55192,10.25014,17.6876,0.0827,0.0796,,,,,,
DATA,CPT_55192,10.26014,17.9672,0.084,0.08,,,,,,
DATA,CPT_55192,10.27014,18.1561,0.0844,0.08,,,,,,
DATA,CPT_55192,10.28014,18.3255,0.0868,0.0802,,,,,,
DATA,CPT_55192,10.29014,18.4278,0.0875,0.0802,,,,,,
DATA,CPT_55192,10.30014,18.4869,0.0891,0.0806,,,,,,
DATA,CPT_55192,10.31014,18.5302,0.091,0.0808,,,,,,
DATA,CPT_55192,10.32014,18.5223,0.0935,0.081,,,,,,
DATA,CPT_55192,10.33014,18.5341,0.0948,0.0814,,,,,,
DATA,CPT_55192,10.34014,18.546,0.0953,0.0814,,,,,,
DATA,CPT_55192,10.35014,18.6523,0.0959,0.0818,,,,,,
DATA,CPT_55192,10.36014,18.6877,0.0959,0.0818,,,,,,
DATA,CPT_55192,10.37014,18.7153,0.0959,0.082,,,,,,
DATA,CPT_55192,10.38014,18.7212,0.0957,0.0822,,,,,,
DATA,CPT_55192,10.39014,18.7271,0.0957,0.0824,,,,,,
DATA,CPT_55192,10.40014,18.8373,0.0957,0.0824,,,,,,
DATA,CPT_55192,10.41014,18.9475,0.0958,0.0824,,,,,,
DATA,CPT_55192,10.42014,19.2625,0.096,0.0826,,,,,,
DATA,CPT_55192,10.43014,19.3767,0.0966,0.0828,,,,,,
DATA,CPT_55192,10.44014,19.4752,0.0977,0.0826,,,,,,
DATA,CPT_55192,10.45014,19.5145,0.0987,0.0826,,,,,,
DATA,CPT_55192,10.46014,19.487,0.099,0.0828,,,,,,
DATA,CPT_55192,10.47014,19.4712,0.0999,0.0828,,,,,,
DATA,CPT_55192,10.48014,19.4653,0.1009,0.0828,,,,,,
DATA,CPT_55192,10.49014,19.4594,0.1024,0.0828,,,,,,
DATA,CPT_55192,10.50014,19.487,0.1027,0.0826,,,,,,
DATA,CPT_55192,10.51015,19.3689,0.1028,0.0826,,,,,,
DATA,CPT_55192,10.52015,19.3373,0.1028,0.0828,,,,,,
DATA,CPT_55192,10.53015,19.298,0.1028,0.083,,,,,,
DATA,CPT_55192,10.54015,19.3177,0.1028,0.0828,,,,,,
DATA,CPT_55192,10.55015,19.2665,0.1028,0.0828,,,,,,
DATA,CPT_55192,10.56015,19.2586,0.1029,0.0828,,,,,,
DATA,CPT_55192,10.57015,19.2507,0.103,0.0828,,,,,,
DATA,CPT_55192,10.58015,19.2783,0.1039,0.083,,,,,,
DATA,CPT_55192,10.59015,19.2271,0.1039,0.0832,,,,,,
DATA,CPT_55192,10.60015,19.1444,0.1039,0.083,,,,,,
DATA,CPT_55192,10.61015,19.0381,0.1039,0.0834,,,,,,
DATA,CPT_55192,10.62015,19.0066,0.1033,0.0834,,,,,,
DATA,CPT_55192,10.63015,18.8806,0.1024,0.0834,,,,,,
DATA,CPT_55192,10.64015,18.7979,0.1007,0.0834,,,,,,
DATA,CPT_55192,10.65015,18.7153,0.0996,0.0834,,,,,,
DATA,CPT_55192,10.66015,18.6858,0.0987,0.0834,,,,,,
DATA,CPT_55192,10.67015,18.6977,0.099,0.0838,,,,,,
DATA,CPT_55192,10.68015,18.7095,0.0967,0.0836,,,,,,
DATA,CPT_55192,10.69015,18.7389,0.0966,0.0836,,,,,,
DATA,CPT_55192,10.70015,19.0775,0.096,0.0836,,,,,,
DATA,CPT_55192,10.71015,19.4594,0.0959,0.0836,,,,,,
DATA,CPT_55192,10.72015,19.8689,0.0958,0.0838,,,,,,
DATA,CPT_55192,10.73015,20.1996,0.0928,0.0839,,,,,,
DATA,CPT_55192,10.74015,20.2469,0.093,0.0841,,,,,,
DATA,CPT_55192,10.75015,20.3099,0.0932,0.0843,,,,,,
DATA,CPT_55192,10.76015,20.3414,0.0937,0.0841,,,,,,
DATA,CPT_55192,10.77015,20.361,0.0948,0.0839,,,,,,
DATA,CPT_55192,10.78015,20.1602,0.0961,0.0838,,,,,,
DATA,CPT_55192,10.79015,19.9594,0.0977,0.0838,,,,,,
DATA,CPT_55192,10.80015,19.9594,0.0984,0.0836,,,,,,
DATA,CPT_55192,10.81015,19.9555,0.0987,0.0838,,,,,,
DATA,CPT_55192,10.82015,19.9043,0.0991,0.0838,,,,,,
DATA,CPT_55192,10.83015,19.8374,0.099,0.0838,,,,,,
DATA,CPT_55192,10.84015,19.7862,0.0995,0.0838,,,,,,
DATA,CPT_55192,10.85015,19.7035,0.1001,0.0838,,,,,,
DATA,CPT_55192,10.86015,19.55,0.1013,0.0839,,,,,,
DATA,CPT_55192,10.87015,19.4594,0.1018,0.0838,,,,,,
DATA,CPT_55192,10.88015,19.3649,0.1017,0.0841,,,,,,
DATA,CPT_55192,10.89015,19.2232,0.1016,0.0841,,,,,,
DATA,CPT_55192,10.90015,19.1129,0.1014,0.0839,,,,,,
DATA,CPT_55192,10.91015,18.9751,0.1013,0.0841,,,,,,
DATA,CPT_55192,10.92015,18.7467,0.1013,0.0841,,,,,,
DATA,CPT_55192,10.93015,18.4003,0.1013,0.0841,,,,,,
DATA,CPT_55192,10.94016,18.168,0.1014,0.0841,,,,,,
DATA,CPT_55192,10.95016,17.916,0.1014,0.0841,,,,,,
DATA,CPT_55192,10.96016,17.6915,0.1014,0.0841,,,,,,
DATA,CPT_55192,10.97016,17.4159,0.1014,0.0839,,,,,,
DATA,CPT_55192,10.98016,16.7899,0.1013,0.0841,,,,,,
DATA,CPT_55192,10.99016,16.4946,0.1012,0.0841,,,,,,
DATA,CPT_55192,11.00016,16.1599,0.0999,0.0839,,,,,,
DATA,CPT_55192,11.01016,15.8607,0.0966,0.0839,,,,,,
DATA,CPT_55192,11.02016,15.5615,0.0951,0.0838,,,,,,
DATA,CPT_55192,11.03016,15.2819,0.0944,0.0836,,,,,,
DATA,CPT_55192,11.04016,15.0142,0.0933,0.0834,,,,,,
DATA,CPT_55192,11.05016,14.7819,0.0919,0.0834,,,,,,
DATA,CPT_55192,11.06016,14.3251,0.0904,0.0832,,,,,,
DATA,CPT_55192,11.07016,14.1598,0.0886,0.0832,,,,,,
DATA,CPT_55192,11.08016,14.022,0.0869,0.083,,,,,,
DATA,CPT_55192,11.09016,13.8093,0.0834,0.083,,,,,,
DATA,CPT_55192,11.10016,13.5534,0.0824,0.0828,,,,,,
DATA,CPT_55192,11.11016,13.2857,0.0814,0.0828,,,,,,
DATA,CPT_55192,11.12016,12.9904,0.08,0.0828,,,,,,
DATA,CPT_55192,11.13016,12.7423,0.0784,0.0826,,,,,,
DATA,CPT_55192,11.14016,12.4234,0.0776,0.0826,,,,,,
DATA,CPT_55192,11.15016,12.0927,0.0772,0.0826,,,,,,
DATA,CPT_55192,11.16016,11.4233,0.0758,0.0824,,,,,,
DATA,CPT_55192,11.17016,11.0808,0.0758,0.0826,,,,,,
